,win,firstBlood,firstTower,firstInhibitor,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameId
82936,Win,FALSE,TRUE,TRUE,6,1,1,3,1,4235758311
82937,Win,TRUE,FALSE,FALSE,10,2,1,4,1,4114647785
82938,Win,TRUE,TRUE,TRUE,6,1,0,1,1,3969420014
82939,Win,TRUE,FALSE,TRUE,8,1,2,5,2,4216359662
82940,Win,TRUE,FALSE,TRUE,8,1,1,1,0,4215311088
82941,Win,TRUE,TRUE,TRUE,8,2,0,2,1,4191718128
82942,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4152920819
82944,Win,FALSE,TRUE,TRUE,9,2,1,5,0,4255156981
82945,Win,TRUE,FALSE,TRUE,7,2,1,3,1,4078996215
82946,Win,TRUE,FALSE,TRUE,8,1,1,4,0,4090006264
82947,Win,TRUE,TRUE,TRUE,8,2,1,0,0,4201679611
82950,Win,FALSE,FALSE,TRUE,10,2,1,4,1,4085287685
82951,Win,FALSE,TRUE,TRUE,8,2,0,2,0,4126706442
82953,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4183853838
82954,Win,TRUE,TRUE,TRUE,11,3,0,2,1,4102064912
82955,Win,TRUE,TRUE,TRUE,8,1,2,4,1,4196961041
82957,Win,TRUE,TRUE,TRUE,9,2,1,3,0,4195912469
82958,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4129327897
82959,Win,FALSE,TRUE,TRUE,9,1,0,1,1,4219505434
82960,Win,TRUE,TRUE,TRUE,7,2,0,2,1,3988818715
82961,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4241001243
82964,Win,TRUE,TRUE,TRUE,7,1,0,2,0,4190669604
82965,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4094200612
82966,Win,TRUE,TRUE,TRUE,11,3,2,4,2,4134570788
82967,Win,FALSE,TRUE,TRUE,11,4,2,2,1,4171270949
82969,Win,TRUE,FALSE,FALSE,9,2,0,4,0,4127755059
82970,Win,TRUE,TRUE,FALSE,6,0,0,3,0,4232088372
82971,Win,TRUE,TRUE,FALSE,5,0,0,2,0,4137192249
82972,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4221078329
82973,Win,TRUE,FALSE,TRUE,10,2,0,0,0,4255157054
82974,Win,TRUE,TRUE,TRUE,7,1,0,3,0,4203776831
82975,Win,TRUE,FALSE,TRUE,9,2,1,1,1,4183329600
82976,Win,FALSE,TRUE,TRUE,10,2,0,2,0,4190145345
82977,Win,TRUE,TRUE,TRUE,7,1,0,2,2,4148202305
82978,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4142959427
82979,Win,TRUE,TRUE,TRUE,8,1,1,4,1,4087384900
82980,Win,FALSE,TRUE,TRUE,11,2,2,1,2,4149775169
82981,Win,TRUE,TRUE,TRUE,7,2,1,3,1,4225272650
82983,Win,TRUE,TRUE,TRUE,7,1,1,2,0,4120415054
82984,Win,FALSE,TRUE,TRUE,11,1,1,3,2,4127755087
82985,Win,FALSE,TRUE,TRUE,7,3,1,1,1,4199582542
82986,Win,FALSE,TRUE,FALSE,8,1,1,2,1,4133522256
82989,Win,FALSE,TRUE,TRUE,11,4,0,2,0,4098919252
82991,Win,TRUE,TRUE,TRUE,5,1,0,1,2,4195912529
82992,Win,TRUE,TRUE,TRUE,8,2,0,1,2,4065364823
82993,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4077423449
82994,Win,TRUE,TRUE,TRUE,6,1,0,1,0,4139813721
82996,Win,TRUE,TRUE,TRUE,8,1,1,1,2,4061694812
82997,Win,FALSE,TRUE,TRUE,8,2,1,0,0,4225796958
82998,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4201155426
82999,Win,FALSE,TRUE,TRUE,11,3,0,2,1,4169698146
83000,Win,TRUE,FALSE,TRUE,9,2,1,2,1,4130376549
83001,Win,FALSE,TRUE,TRUE,9,2,0,1,1,4181756777
83006,Win,TRUE,TRUE,TRUE,8,1,1,4,1,4069559163
83007,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4016606078
83008,Win,FALSE,FALSE,TRUE,8,1,2,2,1,4219505534
83010,Win,TRUE,FALSE,TRUE,10,2,2,4,1,4066937732
83012,Win,TRUE,TRUE,TRUE,8,1,2,4,1,4191718278
83013,Win,FALSE,FALSE,TRUE,10,3,2,4,1,4121463683
83014,Win,FALSE,TRUE,FALSE,5,0,0,4,0,4196961161
83016,Win,FALSE,FALSE,FALSE,5,0,0,2,0,3824192404
83018,Win,TRUE,TRUE,TRUE,11,3,0,4,1,4167601051
83019,Win,TRUE,TRUE,TRUE,10,3,1,3,0,4090006428
83020,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4219505565
83021,Win,TRUE,TRUE,TRUE,11,4,1,4,0,4113599393
83022,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4079520674
83023,Win,TRUE,TRUE,TRUE,8,1,1,2,2,4215311269
83024,Win,TRUE,TRUE,TRUE,8,1,0,0,0,4145580966
83025,Win,TRUE,FALSE,TRUE,7,2,1,2,1,4063267751
83027,Win,TRUE,FALSE,TRUE,6,1,1,4,0,4145580972
83028,Win,FALSE,TRUE,TRUE,10,1,2,2,2,4137716662
83030,Win,FALSE,TRUE,TRUE,7,1,0,1,1,4097346492
83031,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4044917696
83032,Win,FALSE,TRUE,FALSE,8,1,1,3,0,4218457027
83033,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4020800456
83035,Win,FALSE,TRUE,TRUE,6,1,0,3,0,4151872461
83036,Win,TRUE,TRUE,TRUE,10,1,0,3,1,4099967953
83037,Win,TRUE,TRUE,FALSE,5,0,0,3,1,3930622930
83038,Win,TRUE,TRUE,TRUE,11,4,1,2,0,3950545875
83039,Win,TRUE,FALSE,TRUE,6,1,1,2,0,3965225938
83040,Win,TRUE,TRUE,TRUE,11,3,0,1,1,4255681490
83042,Win,TRUE,TRUE,TRUE,10,1,1,2,2,4181232599
83043,Win,FALSE,FALSE,FALSE,7,1,1,1,0,3987770330
83044,Win,TRUE,FALSE,TRUE,7,1,0,3,0,4177562589
83045,Win,TRUE,FALSE,TRUE,8,1,1,4,0,3566242782
83046,Win,FALSE,TRUE,TRUE,8,1,0,2,1,4167076831
83047,Win,TRUE,TRUE,TRUE,7,1,1,2,2,4242050015
83049,Win,TRUE,TRUE,TRUE,8,1,0,3,2,4221602787
83051,Win,TRUE,TRUE,TRUE,10,1,1,4,1,4128803818
83052,Win,TRUE,TRUE,TRUE,8,2,1,3,1,4049636334
83053,Win,FALSE,FALSE,TRUE,7,1,1,1,1,4202204143
83056,Win,TRUE,TRUE,TRUE,8,2,1,2,0,4172844019
83057,Win,FALSE,TRUE,FALSE,9,2,1,4,1,4162358259
83060,Win,FALSE,TRUE,TRUE,8,1,1,2,1,4202204148
83061,Win,TRUE,TRUE,TRUE,8,2,0,1,0,4137192440
83062,Win,TRUE,TRUE,FALSE,9,1,1,2,0,3601370104
83063,Win,FALSE,TRUE,TRUE,8,1,1,3,1,4252535802
83064,Win,FALSE,FALSE,TRUE,7,1,1,1,1,3970993147
83066,Win,TRUE,FALSE,FALSE,9,1,2,4,0,4184902655
83069,Win,TRUE,FALSE,FALSE,5,0,0,3,2,4227369996
83070,Win,FALSE,FALSE,TRUE,9,3,1,4,1,4013984781
83071,Win,TRUE,TRUE,FALSE,5,0,0,3,1,4160785423
83072,Win,FALSE,TRUE,TRUE,9,1,2,3,1,4100492310
83073,Win,TRUE,TRUE,TRUE,11,3,2,4,1,4129328153
83074,Win,FALSE,TRUE,TRUE,11,2,0,4,1,4072180768
83077,Win,TRUE,TRUE,TRUE,7,1,1,3,1,4184902699
83078,Win,FALSE,FALSE,TRUE,8,1,1,2,0,4092628014
83080,Win,FALSE,FALSE,TRUE,8,1,0,3,0,4095773752
83081,Win,FALSE,TRUE,TRUE,9,2,1,3,0,4232088633
83082,Win,TRUE,FALSE,TRUE,9,1,1,2,0,4153445435
83084,Win,FALSE,FALSE,TRUE,6,1,2,3,1,4129328191
83085,Win,FALSE,TRUE,TRUE,9,2,1,1,2,4217932866
83086,Win,TRUE,TRUE,TRUE,9,2,1,2,1,3890252867
83087,Win,FALSE,TRUE,TRUE,7,2,0,4,1,4247817286
83088,Win,TRUE,FALSE,TRUE,7,1,1,2,1,3971517513
83089,Win,TRUE,FALSE,TRUE,8,1,1,4,0,4058025034
83091,Win,FALSE,TRUE,TRUE,8,1,1,4,0,4106259532
83094,Win,FALSE,TRUE,FALSE,6,0,0,1,2,4044393562
83096,Win,FALSE,TRUE,FALSE,5,0,0,2,1,4181757024
83097,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4027616354
83098,Win,TRUE,TRUE,TRUE,10,2,0,1,0,3972566117
83100,Win,TRUE,TRUE,TRUE,10,2,0,3,0,4095773805
83101,Win,FALSE,TRUE,TRUE,9,2,0,4,1,4153969776
83102,Win,FALSE,TRUE,FALSE,5,0,1,3,0,4062219379
83103,Win,TRUE,TRUE,TRUE,9,2,1,2,1,4092103803
83104,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4172319868
83105,Win,TRUE,TRUE,TRUE,11,2,1,4,1,4172844156
83107,Win,FALSE,TRUE,FALSE,9,3,0,2,1,4066937984
83108,Win,TRUE,FALSE,TRUE,8,1,0,2,0,4071132289
83109,Win,TRUE,TRUE,TRUE,6,1,1,2,2,4192242817
83110,Win,FALSE,FALSE,TRUE,10,2,0,1,0,4121988227
83112,Win,TRUE,TRUE,TRUE,11,3,1,3,1,4213214343
83113,Win,FALSE,TRUE,TRUE,6,1,1,2,0,4164455561
83115,Win,TRUE,TRUE,FALSE,6,0,1,3,0,3839397005
83118,Win,TRUE,TRUE,TRUE,9,2,1,3,1,4230515857
83119,Win,TRUE,FALSE,TRUE,9,2,0,2,1,4195388562
83120,Win,FALSE,FALSE,TRUE,9,2,1,3,1,4083715224
83121,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4109405336
83122,Win,FALSE,TRUE,TRUE,11,3,1,3,0,4145581211
83124,Win,FALSE,FALSE,FALSE,5,0,1,3,0,4036005024
83125,Win,TRUE,TRUE,FALSE,5,0,0,3,1,4029189281
83128,Win,FALSE,FALSE,TRUE,8,1,1,1,0,4080569515
83129,Win,TRUE,FALSE,TRUE,7,1,1,3,0,4137716907
83131,Win,TRUE,TRUE,TRUE,9,2,0,3,1,4190670002
83132,Win,TRUE,TRUE,TRUE,8,2,0,1,2,4101541044
83133,Win,FALSE,TRUE,FALSE,8,0,1,3,2,4069559480
83134,Win,TRUE,TRUE,TRUE,11,3,2,4,1,4173368506
83135,Win,TRUE,TRUE,TRUE,5,1,1,2,2,4223175868
83136,Win,FALSE,TRUE,TRUE,10,2,0,2,1,3982527679
83137,Win,FALSE,TRUE,FALSE,8,1,1,2,0,4130901184
83138,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4077948104
83140,Win,TRUE,TRUE,TRUE,10,2,1,4,1,4211641549
83142,Win,TRUE,TRUE,TRUE,10,2,0,4,2,4177038541
83143,Win,TRUE,TRUE,FALSE,7,0,0,2,1,4186475728
83144,Win,TRUE,TRUE,TRUE,5,1,0,3,1,3944254679
83146,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4225797339
83147,Win,FALSE,TRUE,TRUE,10,1,1,3,1,4138241244
83149,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4075850973
83150,Win,TRUE,FALSE,FALSE,5,0,1,2,2,4184902879
83151,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4084239585
83153,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4201155811
83155,Win,TRUE,TRUE,TRUE,9,1,1,3,1,4132998375
83156,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4065365230
83157,Win,TRUE,TRUE,TRUE,9,1,0,2,0,3973090544
83160,Win,TRUE,TRUE,TRUE,7,1,0,3,1,4153969908
83161,Win,TRUE,FALSE,TRUE,7,1,1,2,2,4159737077
83162,Win,FALSE,FALSE,TRUE,9,2,2,3,0,4120415481
83163,Win,TRUE,TRUE,FALSE,9,2,2,2,0,4213214457
83164,Win,FALSE,TRUE,TRUE,7,1,0,4,1,4125134076
83165,Win,FALSE,TRUE,TRUE,9,2,0,3,1,4007693565
83167,Win,FALSE,TRUE,TRUE,8,1,0,3,1,4106784000
83169,Win,TRUE,TRUE,TRUE,9,1,0,5,1,4061170949
83170,Win,FALSE,TRUE,TRUE,6,1,1,1,1,4171271430
83171,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4037053701
83173,Win,FALSE,TRUE,TRUE,10,3,2,4,0,4112026889
83174,Win,TRUE,TRUE,TRUE,7,2,0,3,0,4071132427
83176,Win,TRUE,TRUE,TRUE,10,2,0,3,1,4060646667
83177,Win,TRUE,FALSE,FALSE,6,0,0,1,0,4101016846
83178,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4138241296
83179,Win,TRUE,FALSE,TRUE,10,2,0,4,0,4158688530
83183,Win,FALSE,FALSE,TRUE,7,1,1,2,1,4227370270
83184,Win,TRUE,TRUE,TRUE,6,1,0,1,0,4151872800
83186,Win,FALSE,TRUE,FALSE,5,0,1,3,2,4161309989
83187,Win,TRUE,TRUE,TRUE,9,1,0,3,2,4170222885
83188,Win,FALSE,TRUE,TRUE,8,1,0,2,2,4204825893
83190,Win,TRUE,TRUE,TRUE,10,4,2,5,2,4196437289
83191,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4206923051
83193,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4157115698
83194,Win,TRUE,FALSE,FALSE,7,1,0,3,1,4102065460
83195,Win,TRUE,TRUE,TRUE,5,1,0,0,0,4062743862
83196,Win,FALSE,FALSE,FALSE,7,0,1,0,0,4186475831
83197,Win,FALSE,TRUE,FALSE,6,0,0,1,1,4178087226
83198,Win,TRUE,TRUE,TRUE,9,2,1,2,0,3488124220
83199,Win,FALSE,TRUE,TRUE,5,2,2,4,0,4077423935
83200,Win,TRUE,FALSE,TRUE,5,1,0,2,1,4239428928
83201,Win,FALSE,TRUE,TRUE,11,3,1,1,0,4159212865
83202,Win,TRUE,FALSE,TRUE,9,1,1,3,0,4111502660
83203,Win,TRUE,FALSE,TRUE,7,1,1,2,1,4008217925
83204,Win,FALSE,FALSE,FALSE,6,1,2,3,0,4242574661
83205,Win,TRUE,TRUE,TRUE,9,2,1,3,0,4140338504
83206,Win,FALSE,FALSE,TRUE,7,1,0,2,1,4250438985
83210,Win,FALSE,TRUE,TRUE,11,2,1,2,1,4170747212
83211,Win,FALSE,FALSE,TRUE,8,1,1,3,0,4182281550
83212,Win,TRUE,TRUE,TRUE,5,1,0,1,2,4183330126
83214,Win,TRUE,FALSE,TRUE,7,1,1,1,1,4166028626
83216,Win,TRUE,TRUE,TRUE,8,1,0,3,2,4217408863
83218,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4194340191
83221,Win,FALSE,TRUE,TRUE,9,1,1,1,2,4191194483
83222,Win,TRUE,TRUE,FALSE,5,0,0,0,0,4252536182
83223,Win,FALSE,FALSE,TRUE,5,1,1,2,0,3993013630
83224,Win,FALSE,FALSE,TRUE,9,1,1,3,0,3338702207
83225,Win,FALSE,TRUE,FALSE,7,0,0,1,0,4162358655
83226,Win,FALSE,TRUE,TRUE,9,2,0,2,2,4210068865
83227,Win,FALSE,TRUE,TRUE,10,2,1,2,0,4152921474
83228,Win,FALSE,TRUE,TRUE,11,3,1,4,2,4118318467
83229,Win,FALSE,TRUE,TRUE,10,3,2,2,2,4156591489
83230,Win,FALSE,TRUE,TRUE,9,1,1,3,1,4121988497
83233,Win,TRUE,FALSE,FALSE,8,1,1,1,0,4154494356
83234,Win,FALSE,FALSE,FALSE,5,1,1,2,0,4056452500
83235,Win,FALSE,FALSE,TRUE,9,2,2,1,1,4241001880
83236,Win,TRUE,TRUE,TRUE,10,3,0,3,0,3853028762
83237,Win,TRUE,TRUE,TRUE,9,1,0,3,1,4242574746
83238,Win,TRUE,FALSE,FALSE,7,1,0,2,0,4152921502
83239,Win,FALSE,TRUE,TRUE,8,1,1,2,2,4144532899
83240,Win,FALSE,TRUE,TRUE,8,1,1,2,0,4246244775
83241,Win,FALSE,TRUE,TRUE,7,1,0,3,0,3948449195
83242,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4067986859
83243,Win,TRUE,TRUE,TRUE,9,1,1,2,2,4078996910
83244,Win,FALSE,TRUE,TRUE,10,3,1,3,2,4150824368
83247,Win,TRUE,TRUE,TRUE,10,2,1,2,1,3964177849
83248,Win,TRUE,TRUE,TRUE,9,1,2,2,1,4084764105
83249,Win,TRUE,TRUE,TRUE,8,1,0,3,0,4202728909
83251,Win,TRUE,TRUE,TRUE,10,2,1,4,1,4235234767
83253,Win,FALSE,FALSE,FALSE,5,0,0,4,0,4075851220
83254,Win,TRUE,TRUE,TRUE,10,4,1,2,1,4044393941
83255,Win,FALSE,TRUE,TRUE,6,1,0,2,2,4205874647
83257,Win,FALSE,TRUE,TRUE,9,1,0,2,2,4206398939
83258,Win,FALSE,FALSE,TRUE,10,3,2,2,1,4215311835
83259,Win,FALSE,FALSE,TRUE,11,3,1,4,0,4016082400
83260,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4149251554
83264,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4239953379
83265,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4157640167
83266,Win,TRUE,FALSE,TRUE,10,1,1,4,0,4091055591
83267,Win,TRUE,TRUE,TRUE,8,1,1,3,0,3912797672
83268,Win,TRUE,FALSE,TRUE,7,1,1,3,1,4183330280
83269,Win,TRUE,TRUE,TRUE,11,3,0,2,0,4253060579
83270,Win,FALSE,TRUE,TRUE,7,1,1,2,0,4115172844
83271,Win,FALSE,TRUE,TRUE,9,2,1,4,2,4024471023
83272,Win,FALSE,TRUE,TRUE,9,2,1,2,1,4129328627
83273,Win,FALSE,FALSE,TRUE,6,1,1,4,0,4080569850
83276,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4158688770
83277,Win,TRUE,TRUE,TRUE,5,1,0,2,1,4203777540
83278,Win,FALSE,TRUE,TRUE,11,3,1,4,1,3975712267
83279,Win,FALSE,TRUE,TRUE,9,2,0,0,0,4099444237
83280,Win,FALSE,TRUE,TRUE,10,1,1,3,2,4255682062
83281,Win,TRUE,TRUE,TRUE,8,1,1,3,2,4172320282
83283,Win,FALSE,FALSE,TRUE,7,1,1,2,0,4073229855
83285,Win,TRUE,TRUE,FALSE,5,0,1,3,2,4149775906
83286,Win,TRUE,FALSE,TRUE,6,1,1,3,0,4138765860
83287,Win,TRUE,TRUE,TRUE,9,1,0,3,0,4150824487
83288,Win,FALSE,TRUE,TRUE,7,1,1,2,1,4048588328
83289,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4207447592
83290,Win,TRUE,FALSE,FALSE,5,0,0,1,1,4109930025
83291,Win,TRUE,TRUE,TRUE,5,1,0,0,0,4210593323
83292,Win,FALSE,TRUE,FALSE,8,1,0,0,2,4144533038
83293,Win,TRUE,FALSE,FALSE,6,0,1,2,1,4088958512
83294,Win,TRUE,TRUE,FALSE,5,0,0,0,0,4109930035
83295,Win,FALSE,TRUE,TRUE,10,2,2,3,0,4104162868
83296,Win,TRUE,TRUE,TRUE,9,2,1,3,2,4103114294
83297,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4088958524
83299,Win,FALSE,TRUE,TRUE,10,1,1,3,1,4096822846
83300,Win,TRUE,FALSE,TRUE,11,1,0,0,0,4131950154
83301,Win,TRUE,TRUE,FALSE,6,0,1,4,2,4060122703
83303,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4099968593
83305,Win,TRUE,TRUE,TRUE,8,1,0,1,1,4179660370
83306,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4148203092
83307,Win,TRUE,TRUE,TRUE,9,2,1,2,1,4031811158
83308,Win,FALSE,TRUE,TRUE,7,1,0,1,2,4226322015
83309,Win,TRUE,TRUE,FALSE,7,1,2,3,1,4131425893
83310,Win,TRUE,TRUE,TRUE,8,1,1,2,0,4129328746
83311,Win,TRUE,TRUE,FALSE,5,0,0,4,0,4063792753
83312,Win,TRUE,TRUE,TRUE,10,1,1,2,0,3942682225
83313,Win,FALSE,TRUE,TRUE,10,3,0,3,2,4171271793
83314,Win,TRUE,FALSE,TRUE,7,1,0,2,0,4138241654
83315,Win,TRUE,TRUE,TRUE,9,2,1,3,1,4099444344
83316,Win,FALSE,TRUE,TRUE,9,2,1,4,0,4192767611
83319,Win,TRUE,TRUE,TRUE,8,1,0,1,0,4245720711
83320,Win,TRUE,FALSE,TRUE,9,2,0,3,0,4165504648
83321,Win,TRUE,FALSE,TRUE,11,3,1,4,1,4061171337
83322,Win,FALSE,TRUE,TRUE,8,1,0,1,1,4173893260
83324,Win,FALSE,FALSE,TRUE,8,1,1,5,1,4107832979
83325,Win,FALSE,FALSE,TRUE,5,1,1,3,1,4087385748
83326,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4180709015
83327,Win,TRUE,TRUE,TRUE,11,5,2,3,2,4200107673
83328,Win,TRUE,TRUE,TRUE,9,3,1,4,1,4082142874
83329,Win,FALSE,TRUE,TRUE,9,1,1,3,0,4127755931
83330,Win,TRUE,TRUE,FALSE,5,0,0,2,0,4112027293
83331,Win,TRUE,TRUE,TRUE,7,1,2,3,2,4072181412
83332,Win,TRUE,TRUE,FALSE,6,2,1,2,0,4132998823
83334,Win,TRUE,FALSE,TRUE,11,4,1,3,0,4116221612
83335,Win,TRUE,TRUE,FALSE,6,0,0,3,2,4138241708
83337,Win,FALSE,TRUE,TRUE,7,1,0,1,1,4187524787
83339,Win,TRUE,TRUE,FALSE,6,0,1,3,1,4131425982
83340,Win,TRUE,FALSE,TRUE,6,1,1,3,0,4158164671
83341,Win,FALSE,TRUE,TRUE,5,1,0,1,1,4118318782
83342,Win,FALSE,TRUE,TRUE,7,1,1,4,2,4126707399
83343,Win,FALSE,TRUE,TRUE,7,1,1,2,1,3970469576
83344,Win,TRUE,FALSE,TRUE,6,1,1,2,1,3991441105
83345,Win,TRUE,FALSE,TRUE,8,1,1,3,1,4166029009
83347,Win,TRUE,TRUE,TRUE,11,3,1,2,1,3703082713
83348,Win,TRUE,TRUE,TRUE,5,1,0,1,2,4216884953
83351,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4119891688
83352,Win,FALSE,TRUE,TRUE,9,2,0,1,1,4038102760
83355,Win,TRUE,TRUE,TRUE,9,1,0,0,0,3868233452
83358,Win,TRUE,TRUE,TRUE,7,1,1,1,1,4153446131
83360,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4170223355
83362,Win,TRUE,FALSE,FALSE,7,0,0,2,0,4140338943
83363,Win,TRUE,TRUE,TRUE,9,2,0,1,0,4151873280
83364,Win,TRUE,TRUE,TRUE,6,1,0,2,1,3993538307
83365,Win,FALSE,TRUE,TRUE,7,1,0,0,0,4151873285
83366,Win,TRUE,FALSE,TRUE,7,1,1,1,1,3514863366
83367,Win,TRUE,TRUE,TRUE,8,2,2,2,0,3877146375
83368,Win,TRUE,TRUE,TRUE,5,1,0,0,0,4131950346
83370,Win,FALSE,TRUE,FALSE,9,1,1,0,1,3960508174
83371,Win,TRUE,FALSE,TRUE,8,1,0,3,1,4153970449
83373,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4189622037
83375,Win,FALSE,TRUE,TRUE,10,3,1,3,2,4115173143
83376,Win,TRUE,TRUE,TRUE,7,1,0,2,1,3854602013
83377,Win,FALSE,TRUE,TRUE,7,1,0,1,2,3988295458
83379,Win,TRUE,TRUE,TRUE,10,3,0,4,2,4229467945
83380,Win,FALSE,TRUE,TRUE,6,1,1,2,1,4218457899
83381,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4204826412
83382,Win,TRUE,TRUE,TRUE,7,1,0,0,1,4091580206
83384,Win,TRUE,TRUE,TRUE,9,2,0,1,1,3903360815
83385,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4073230127
83387,Win,TRUE,TRUE,TRUE,11,3,1,3,2,4200107826
83388,Win,TRUE,TRUE,FALSE,5,0,1,3,1,4015034162
83389,Win,FALSE,TRUE,TRUE,10,2,1,1,2,4190670646
83390,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4029189942
83392,Win,TRUE,FALSE,TRUE,9,2,1,4,0,4216885055
83396,Win,TRUE,FALSE,TRUE,9,1,1,2,1,4183854917
83397,Win,TRUE,TRUE,TRUE,10,1,1,2,1,4239429444
83398,Win,TRUE,TRUE,TRUE,11,2,0,3,0,4227895113
83399,Win,TRUE,FALSE,TRUE,8,1,1,2,0,3893923657
83400,Win,FALSE,TRUE,TRUE,7,1,0,1,0,4149776208
83401,Win,FALSE,TRUE,TRUE,10,2,1,2,1,3767570258
83402,Win,TRUE,TRUE,TRUE,8,1,1,4,0,4193816403
83403,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4051210066
83405,Win,TRUE,FALSE,TRUE,7,1,0,1,0,4074803031
83406,Win,FALSE,FALSE,TRUE,6,1,1,1,0,4132474712
83408,Win,FALSE,TRUE,TRUE,10,3,1,2,2,4047540060
83411,Win,TRUE,TRUE,TRUE,9,2,1,2,1,3993538400
83412,Win,TRUE,TRUE,TRUE,9,2,1,2,0,4131426145
83415,Win,FALSE,FALSE,TRUE,7,1,1,3,0,4215836514
83419,Win,FALSE,TRUE,TRUE,8,1,0,2,2,4181233513
83422,Win,FALSE,TRUE,TRUE,9,2,1,3,2,4168126319
83423,Win,TRUE,FALSE,FALSE,5,0,1,4,2,4127756145
83425,Win,FALSE,TRUE,TRUE,10,2,0,2,1,4242575222
83426,Win,FALSE,TRUE,TRUE,7,1,0,1,0,4111503223
83427,Win,FALSE,TRUE,TRUE,9,3,1,5,0,3961556856
83428,Win,TRUE,FALSE,TRUE,6,1,0,1,2,4183854968
83429,Win,TRUE,TRUE,TRUE,9,1,1,3,0,4225798007
83430,Win,FALSE,TRUE,TRUE,9,1,1,4,0,4148203394
83432,Win,FALSE,FALSE,FALSE,7,1,0,2,0,4205350791
83433,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4083715976
83434,Win,TRUE,FALSE,TRUE,7,1,1,1,1,3952643978
83435,Win,TRUE,TRUE,TRUE,9,2,1,3,1,4098920330
83436,Win,FALSE,TRUE,TRUE,8,1,0,1,0,4139814796
83437,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4096298893
83439,Win,FALSE,TRUE,TRUE,7,1,1,3,1,4127231889
83440,Win,TRUE,FALSE,TRUE,9,1,1,4,1,4171272083
83441,Win,TRUE,FALSE,TRUE,7,2,1,3,0,4236283799
83442,Win,TRUE,TRUE,FALSE,7,0,0,2,1,4113600412
83445,Win,TRUE,TRUE,TRUE,7,1,0,1,0,4144533406
83446,Win,TRUE,TRUE,TRUE,6,1,0,2,0,3564146590
83447,Win,TRUE,TRUE,TRUE,9,3,1,1,2,4178087836
83449,Win,TRUE,TRUE,TRUE,9,2,1,2,2,4197486493
83450,Win,TRUE,TRUE,TRUE,10,2,1,5,1,4185952164
83451,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4116746150
83452,Win,TRUE,TRUE,TRUE,11,2,0,2,1,4044394407
83453,Win,TRUE,TRUE,TRUE,11,5,1,3,0,4126707623
83454,Win,FALSE,TRUE,TRUE,10,2,1,3,1,4198010791
83455,Win,FALSE,FALSE,TRUE,9,1,2,3,0,3973091239
83456,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4225798059
83458,Win,FALSE,TRUE,TRUE,7,1,0,1,0,4202205096
83459,Win,FALSE,FALSE,TRUE,8,1,1,2,0,4136144815
83460,Win,TRUE,FALSE,TRUE,8,1,0,1,1,4087910323
